date,PV,GHI,CGHI,COSZ
2021-02-17 14:00:00,0.3395659432387312,284.60925,587.07775,0.5720000000000001
2021-02-17 15:00:00,0.2452086811352254,189.3135,447.7438333333334,0.461
2021-02-17 16:00:00,0.13402337228714523,144.6113333333333,268.10133333333334,0.308
2021-02-17 17:00:00,0.025843071786310515,58.76875,86.29316666666666,0.126
2021-02-18 07:00:00,0.006010016694490817,15.489,22.649999999999995,0.022
2021-02-18 08:00:00,0.09015025041736227,139.96508333333335,167.50841666666668,0.215
2021-02-18 09:00:00,0.22717863105175293,306.5858333333333,357.008,0.385
2021-02-18 10:00:00,0.3431719532554257,338.88308333333333,518.9541666666667,0.521
2021-02-18 11:00:00,0.41228714524207005,369.11516666666665,624.4655,0.612
2021-02-18 12:00:00,0.41108514190317197,428.0356666666666,675.7285,0.652
2021-02-18 13:00:00,0.4375292153589315,413.8815,660.74975,0.6409999999999999
2021-02-18 14:00:00,0.3870450751252087,389.4119166666667,580.5913333333333,0.5770000000000001
2021-02-18 15:00:00,0.30110183639398996,402.1244166666667,443.4288333333334,0.465
2021-02-18 16:00:00,0.17609348914858095,265.7679166666667,265.7679166666667,0.313
2021-02-18 17:00:00,0.042070116861435726,86.55308333333333,86.55308333333333,0.13
2021-02-19 07:00:00,0.006010016694490817,22.053833333333333,23.191000000000003,0.025
2021-02-19 08:00:00,0.09616026711185308,166.66983333333334,166.66983333333334,0.2189999999999999
2021-02-19 09:00:00,0.2283806343906511,353.6585,353.6585,0.39
2021-02-19 10:00:00,0.323338898163606,515.0979166666667,515.0979166666667,0.525
2021-02-19 11:00:00,0.38163606010016693,623.7876666666666,623.7876666666666,0.616
2021-02-19 12:00:00,0.40447412353923207,674.8118333333334,674.8118333333334,0.657
2021-02-19 13:00:00,0.38824707846410683,659.8970833333334,659.8970833333334,0.645
2021-02-19 14:00:00,0.3437729549248748,580.0275,580.0275,0.581
2021-02-19 15:00:00,0.2536227045075125,443.24175,443.24175,0.469
2021-02-19 16:00:00,0.14424040066777963,266.725,266.725,0.317
2021-02-19 17:00:00,0.03846410684474123,88.31324999999998,88.31324999999998,0.134
2021-02-19 18:00:00,0.0,1.752916666666667,1.85025,0.0
