X,Y1,Y2,Z
0.560606061,0.452020202,1.289764661,6.576560000000001
0.560606061,0.464646465,1.312001982,6.67171
0.560606061,0.477272727,1.334239304,6.76096
0.560606061,0.48989899,1.356476626,6.84447
0.560606061,0.502525253,1.378713948,6.92239
0.560606061,0.515151515,1.400951269,6.99488
0.560606061,0.527777778,1.423188591,7.06208
0.560606061,0.54040404,1.445425913,7.12415
0.560606061,0.553030303,1.467663235,7.18124
0.560606061,0.565656566,1.489900556,7.2335
0.560606061,0.578282828,1.512137878,7.28109
0.560606061,0.590909091,1.5343752,7.32416
0.560606061,0.603535354,1.556612522,7.36285
0.560606061,0.616161616,1.578849843,7.39733
0.560606061,0.628787879,1.601087165,7.42774
0.560606061,0.641414141,1.623324487,7.45424
0.560606061,0.654040404,1.645561809,7.47698
0.560606061,0.666666667,1.66779913,7.49611
0.560606061,0.679292929,1.690036452,7.51179
0.560606061,0.691919192,1.712273774,7.52416
0.560606061,0.704545455,1.734511095,7.53339
0.560606061,0.717171717,1.756748417,7.539610000000001
0.560606061,0.72979798,1.778985739,7.5429900000000005
0.560606061,0.742424242,1.801223061,7.54368
0.560606061,0.755050505,1.823460382,7.54182
0.560606061,0.767676768,1.845697704,7.53758
0.560606061,0.78030303,1.867935026,7.5311
0.560606061,0.792929293,1.890172348,7.522530000000001
0.560606061,0.805555556,1.912409669,7.51204
0.560606061,0.818181818,1.934646991,7.49976
0.560606061,0.830808081,1.956884313,7.485860000000001
0.560606061,0.843434343,1.979121635,7.47048
0.560606061,0.856060606,2.001358956,7.453790000000001
0.560606061,0.868686869,2.023596278,7.43592
0.560606061,0.881313131,2.0458336,7.41704
0.560606061,0.893939394,2.068070922,7.39729
0.560606061,0.906565657,2.090308243,7.37683
0.560606061,0.919191919,2.112545565,7.35581
0.560606061,0.931818182,2.134782887,7.33439
0.560606061,0.944444444,2.157020208,7.3127
0.560606061,0.957070707,2.17925753,7.29092
0.560606061,0.96969697,2.201494852,7.26919
0.560606061,0.982323232,2.223732174,7.247660000000001
0.560606061,0.994949495,2.245969495,7.2264800000000005
0.560606061,1.007575758,2.268206817,7.2058100000000005
0.560606061,1.02020202,2.290444139,7.1858
0.560606061,1.032828283,2.312681461,7.1666
0.560606061,1.045454545,2.334918782,7.14837
0.560606061,1.058080808,2.357156104,7.1312500000000005
0.560606061,1.070707071,2.379393426,7.11541
0.560606061,1.083333333,2.401630748,7.10098
0.560606061,1.095959596,2.423868069,7.0881300000000005
0.560606061,1.108585859,2.446105391,7.0770100000000005
0.560606061,1.121212121,2.468342713,7.06776
0.560606061,1.133838384,2.490580035,7.06055
0.560606061,1.146464646,2.512817356,7.0555200000000005
0.560606061,1.159090909,2.535054678,7.0528200000000005
0.560606061,1.171717172,2.557292,7.05262
0.560606061,1.184343434,2.579529321,7.0550500000000005
0.560606061,1.196969697,2.601766643,7.0602800000000006
0.560606061,1.20959596,2.624003965,7.06846
0.560606061,1.222222222,2.646241287,7.0797300000000005
0.560606061,1.234848485,2.668478608,7.09426
0.560606061,1.247474747,2.69071593,7.11218
0.560606061,1.26010101,2.712953252,7.13367
0.560606061,1.272727273,2.735190574,7.15886
0.560606061,1.285353535,2.757427895,7.1879100000000005
0.560606061,1.297979798,2.779665217,7.22097
0.560606061,1.310606061,2.801902539,7.2582
0.560606061,1.323232323,2.824139861,7.29975
0.560606061,1.335858586,2.846377182,7.34576
0.560606061,1.348484848,2.868614504,7.3964
0.560606061,1.361111111,2.890851826,7.45181
0.560606061,1.373737374,2.913089148,7.51215
0.560606061,1.386363636,2.935326469,7.577570000000001
0.560606061,1.398989899,2.957563791,7.64823
0.560606061,1.411616162,2.979801113,7.72426
0.560606061,1.424242424,3.002038434,7.80584
0.560606061,1.436868687,3.024275756,7.8931000000000004
0.560606061,1.449494949,3.046513078,7.98621
0.560606061,1.462121212,3.0687504,8.0853
0.560606061,1.474747475,3.090987721,8.19055
0.560606061,1.487373737,3.113225043,8.30209
0.560606061,1.5,3.135462365,8.42009
0.575757576,0.287878788,1.041427868,4.67035
0.575757576,0.300505051,1.064266198,4.85792
0.575757576,0.313131313,1.087104529,5.03763
0.575757576,0.325757576,1.109942859,5.2096100000000005
0.575757576,0.338383838,1.132781189,5.37404
0.575757576,0.351010101,1.15561952,5.5310500000000005
0.575757576,0.363636364,1.17845785,5.68081
0.575757576,0.376262626,1.201296181,5.82345
0.575757576,0.388888889,1.224134511,5.9591400000000005
0.575757576,0.401515152,1.246972842,6.08802
0.575757576,0.414141414,1.269811172,6.21025
0.575757576,0.426767677,1.292649502,6.32597
0.575757576,0.439393939,1.315487833,6.435350000000001
0.575757576,0.452020202,1.338326163,6.538530000000001
0.575757576,0.464646465,1.361164494,6.635660000000001
0.575757576,0.477272727,1.384002824,6.72689
0.575757576,0.48989899,1.406841155,6.81238
0.575757576,0.502525253,1.429679485,6.89228
0.575757576,0.515151515,1.452517816,6.966740000000001
0.575757576,0.527777778,1.475356146,7.03591
0.575757576,0.54040404,1.498194476,7.09994
0.575757576,0.553030303,1.521032807,7.15899
0.575757576,0.565656566,1.543871137,7.2132000000000005
0.575757576,0.578282828,1.566709468,7.26273
0.575757576,0.590909091,1.589547798,7.30773
0.575757576,0.603535354,1.612386129,7.34835
0.575757576,0.616161616,1.635224459,7.38474
0.575757576,0.628787879,1.658062789,7.41706
0.575757576,0.641414141,1.68090112,7.44545
0.575757576,0.654040404,1.70373945,7.470070000000001
0.575757576,0.666666667,1.726577781,7.49106
0.575757576,0.679292929,1.749416111,7.50859
0.575757576,0.691919192,1.772254442,7.5228
0.575757576,0.704545455,1.795092772,7.53385
0.575757576,0.717171717,1.817931102,7.54188
0.575757576,0.72979798,1.840769433,7.54704
0.575757576,0.742424242,1.863607763,7.5495
0.575757576,0.755050505,1.886446094,7.54939
0.575757576,0.767676768,1.909284424,7.54688
0.575757576,0.78030303,1.932122755,7.54211
0.575757576,0.792929293,1.954961085,7.53524
0.575757576,0.805555556,1.977799415,7.52641
0.575757576,0.818181818,2.000637746,7.51578
0.575757576,0.830808081,2.023476076,7.5035
0.575757576,0.843434343,2.046314407,7.489730000000001
0.575757576,0.856060606,2.069152737,7.474600000000001
0.575757576,0.868686869,2.091991068,7.45828
0.575757576,0.881313131,2.114829398,7.44092
0.575757576,0.893939394,2.137667728,7.42267
0.575757576,0.906565657,2.160506059,7.40367
0.575757576,0.919191919,2.183344389,7.3840900000000005
0.575757576,0.931818182,2.20618272,7.36407
0.575757576,0.944444444,2.22902105,7.3437600000000005
0.575757576,0.957070707,2.251859381,7.32333
0.575757576,0.96969697,2.274697711,7.3029
0.575757576,0.982323232,2.297536042,7.28265
0.575757576,0.994949495,2.320374372,7.26272
0.575757576,1.007575758,2.343212702,7.24327
0.575757576,1.02020202,2.366051033,7.22443
0.575757576,1.032828283,2.388889363,7.20638
0.575757576,1.045454545,2.411727694,7.18925
0.575757576,1.058080808,2.434566024,7.1732000000000005
0.575757576,1.070707071,2.457404355,7.15838
0.575757576,1.083333333,2.480242685,7.14494
0.575757576,1.095959596,2.503081015,7.13304
0.575757576,1.108585859,2.525919346,7.12282
0.575757576,1.121212121,2.548757676,7.11444
0.575757576,1.133838384,2.571596007,7.10805
0.575757576,1.146464646,2.594434337,7.103800000000001
0.575757576,1.159090909,2.617272668,7.10184
0.575757576,1.171717172,2.640110998,7.10233
0.575757576,1.184343434,2.662949328,7.10541
0.575757576,1.196969697,2.685787659,7.1112400000000004
0.575757576,1.20959596,2.708625989,7.11997
0.575757576,1.222222222,2.73146432,7.13175
0.575757576,1.234848485,2.75430265,7.14673
0.575757576,1.247474747,2.777140981,7.16506
0.575757576,1.26010101,2.799979311,7.1869000000000005
0.575757576,1.272727273,2.822817641,7.212400000000001
0.575757576,1.285353535,2.845655972,7.2417
0.575757576,1.297979798,2.868494302,7.274970000000001
0.575757576,1.310606061,2.891332633,7.31235
0.575757576,1.323232323,2.914170963,7.3539900000000005
0.575757576,1.335858586,2.937009294,7.400040000000001
0.575757576,1.348484848,2.959847624,7.45066
0.575757576,1.361111111,2.982685954,7.506
0.575757576,1.373737374,3.005524285,7.56621
0.575757576,1.386363636,3.028362615,7.63145
0.575757576,1.398989899,3.051200946,7.70185
0.575757576,1.411616162,3.074039276,7.77758
0.575757576,1.424242424,3.096877607,7.85879
0.575757576,1.436868687,3.119715937,7.94562
0.575757576,1.449494949,3.142554268,8.03824
0.575757576,1.462121212,3.165392598,8.13678
0.575757576,1.474747475,3.188230928,8.24141
0.575757576,1.487373737,3.211069259,8.35227
0.575757576,1.5,3.233907589,8.469520000000001
0.590909091,0.300505051,1.106336807,4.79877
0.590909091,0.313131313,1.129776146,4.9804900000000005
0.590909091,0.325757576,1.153215485,5.15449
0.590909091,0.338383838,1.176654824,5.32094
